,State,County of County_Animals,ANSI of County_Animals,Ag District,Ag District Code,Year of County_Animals,"CATTLE, COWS, BEEF - INVENTORY","CATTLE, COWS, MILK - INVENTORY","CATTLE, INCL CALVES - INVENTORY","CATTLE, ON FEED - INVENTORY",HOGS - INVENTORY,TURKEYS - INVENTORY
0,MINNESOTA,AITKIN,27001,EAST CENTRAL,60,2010,5100.0,400.0,12300.0,52.0,48.0,39.0
1,MINNESOTA,AITKIN,27001,EAST CENTRAL,60,2011,4800.0,400.0,12100.0,52.0,48.0,39.0
2,MINNESOTA,AITKIN,27001,EAST CENTRAL,60,2012,4900.0,400.0,11900.0,52.0,48.0,39.0
3,MINNESOTA,AITKIN,27001,EAST CENTRAL,60,2013,4800.0,300.0,10400.0,67.0,82.0,51.0
4,MINNESOTA,AITKIN,27001,EAST CENTRAL,60,2014,4400.0,300.0,9900.0,81.0,116.0,63.0
5,MINNESOTA,AITKIN,27001,EAST CENTRAL,60,2015,4400.0,400.0,10000.0,96.0,149.0,76.0
6,MINNESOTA,AITKIN,27001,EAST CENTRAL,60,2016,4400.0,300.0,11000.0,110.0,183.0,88.0
7,MINNESOTA,AITKIN,27001,EAST CENTRAL,60,2017,4400.0,300.0,10800.0,125.0,217.0,100.0
8,MINNESOTA,AITKIN,27001,EAST CENTRAL,60,2018,4200.0,100.0,8700.0,138.0,208.0,98.0
9,MINNESOTA,AITKIN,27001,EAST CENTRAL,60,2019,4300.0,100.0,8600.0,151.0,199.0,97.0
10,MINNESOTA,AITKIN,27001,EAST CENTRAL,60,2020,4200.0,100.0,8300.0,164.0,189.0,95.0
11,MINNESOTA,AITKIN,27001,EAST CENTRAL,60,2021,3900.0,100.0,7900.0,177.0,180.0,94.0
12,MINNESOTA,AITKIN,27001,EAST CENTRAL,60,2022,4100.0,100.0,8100.0,190.0,171.0,92.0
13,MINNESOTA,AITKIN,27001,EAST CENTRAL,60,2023,4100.0,100.0,8000.0,190.0,171.0,92.0
14,MINNESOTA,ANOKA,27003,EAST CENTRAL,60,2010,700.0,200.0,2200.0,273.0,170.0,29.0
15,MINNESOTA,ANOKA,27003,EAST CENTRAL,60,2011,700.0,200.0,2200.0,273.0,170.0,29.0
16,MINNESOTA,ANOKA,27003,EAST CENTRAL,60,2012,700.0,200.0,2200.0,273.0,170.0,29.0
17,MINNESOTA,ANOKA,27003,EAST CENTRAL,60,2013,700.0,200.0,1600.0,274.0,165.0,29.0
18,MINNESOTA,ANOKA,27003,EAST CENTRAL,60,2014,600.0,200.0,1500.0,274.0,160.0,29.0
19,MINNESOTA,ANOKA,27003,EAST CENTRAL,60,2015,600.0,200.0,1600.0,275.0,156.0,29.0
20,MINNESOTA,ANOKA,27003,EAST CENTRAL,60,2016,600.0,200.0,1700.0,275.0,151.0,29.0
21,MINNESOTA,ANOKA,27003,EAST CENTRAL,60,2017,400.0,200.0,1700.0,276.0,146.0,29.0
22,MINNESOTA,ANOKA,27003,EAST CENTRAL,60,2018,400.0,200.0,1000.0,276.0,163.0,47.0
23,MINNESOTA,ANOKA,27003,EAST CENTRAL,60,2019,400.0,200.0,1000.0,276.0,180.0,65.0
24,MINNESOTA,ANOKA,27003,EAST CENTRAL,60,2020,400.0,200.0,1000.0,276.0,197.0,82.0
25,MINNESOTA,ANOKA,27003,EAST CENTRAL,60,2021,400.0,200.0,900.0,276.0,214.0,100.0
26,MINNESOTA,ANOKA,27003,EAST CENTRAL,60,2022,400.0,200.0,1000.0,276.0,231.0,118.0
27,MINNESOTA,ANOKA,27003,EAST CENTRAL,60,2023,400.0,200.0,1000.0,276.0,231.0,118.0
28,MINNESOTA,BECKER,27005,NORTHWEST,10,2010,6600.0,7000.0,26500.0,2531.0,18705.0,483590.0
29,MINNESOTA,BECKER,27005,NORTHWEST,10,2011,6300.0,7000.0,26000.0,2531.0,18705.0,483590.0
30,MINNESOTA,BECKER,27005,NORTHWEST,10,2012,6300.0,6900.0,25500.0,2531.0,18705.0,483590.0
31,MINNESOTA,BECKER,27005,NORTHWEST,10,2013,7000.0,8000.0,32000.0,2419.0,19334.0,502593.0
32,MINNESOTA,BECKER,27005,NORTHWEST,10,2014,6400.0,7700.0,30500.0,2306.0,19962.0,521596.0
33,MINNESOTA,BECKER,27005,NORTHWEST,10,2015,6400.0,7300.0,29500.0,2194.0,20591.0,540598.0
34,MINNESOTA,BECKER,27005,NORTHWEST,10,2016,6400.0,7000.0,28500.0,2081.0,21219.0,559601.0
35,MINNESOTA,BECKER,27005,NORTHWEST,10,2017,6400.0,6600.0,27500.0,1969.0,21848.0,578604.0
36,MINNESOTA,BECKER,27005,NORTHWEST,10,2018,6100.0,6200.0,26500.0,2172.0,22477.0,534351.0
37,MINNESOTA,BECKER,27005,NORTHWEST,10,2019,6200.0,6200.0,26500.0,2375.0,23105.0,490097.0
38,MINNESOTA,BECKER,27005,NORTHWEST,10,2020,6100.0,6100.0,26000.0,2579.0,23734.0,445844.0
39,MINNESOTA,BECKER,27005,NORTHWEST,10,2021,5600.0,6200.0,24500.0,2782.0,24362.0,401590.0
40,MINNESOTA,BECKER,27005,NORTHWEST,10,2022,6000.0,6300.0,25000.0,2985.0,24991.0,357337.0
41,MINNESOTA,BECKER,27005,NORTHWEST,10,2023,6000.0,6200.0,25000.0,2985.0,24991.0,357337.0
42,MINNESOTA,BELTRAMI,27007,NORTH CENTRAL,20,2010,9500.0,1000.0,19900.0,336.0,186.0,72.0
43,MINNESOTA,BELTRAMI,27007,NORTH CENTRAL,20,2011,9000.0,1000.0,19600.0,336.0,186.0,72.0
44,MINNESOTA,BELTRAMI,27007,NORTH CENTRAL,20,2012,9100.0,1000.0,19200.0,336.0,186.0,72.0
45,MINNESOTA,BELTRAMI,27007,NORTH CENTRAL,20,2013,8700.0,500.0,16800.0,336.0,187.0,84.0
46,MINNESOTA,BELTRAMI,27007,NORTH CENTRAL,20,2014,7900.0,500.0,16000.0,336.0,188.0,96.0
47,MINNESOTA,BELTRAMI,27007,NORTH CENTRAL,20,2015,7900.0,500.0,16300.0,336.0,188.0,108.0
48,MINNESOTA,BELTRAMI,27007,NORTH CENTRAL,20,2016,8900.0,500.0,17700.0,336.0,189.0,120.0
49,MINNESOTA,BELTRAMI,27007,NORTH CENTRAL,20,2017,9300.0,500.0,17500.0,336.0,190.0,132.0
50,MINNESOTA,BELTRAMI,27007,NORTH CENTRAL,20,2018,9700.0,500.0,16500.0,330.0,194.0,107.0
51,MINNESOTA,BELTRAMI,27007,NORTH CENTRAL,20,2019,9800.0,500.0,16300.0,324.0,198.0,82.0
52,MINNESOTA,BELTRAMI,27007,NORTH CENTRAL,20,2020,9700.0,500.0,15900.0,319.0,201.0,56.0
53,MINNESOTA,BELTRAMI,27007,NORTH CENTRAL,20,2021,8900.0,500.0,15100.0,313.0,205.0,31.0
54,MINNESOTA,BELTRAMI,27007,NORTH CENTRAL,20,2022,9600.0,500.0,15500.0,307.0,209.0,6.0
55,MINNESOTA,BELTRAMI,27007,NORTH CENTRAL,20,2023,9600.0,500.0,15300.0,307.0,209.0,6.0
56,MINNESOTA,BENTON,27009,CENTRAL,50,2010,4600.0,12900.0,38000.0,4359.0,23865.0,22.0
57,MINNESOTA,BENTON,27009,CENTRAL,50,2011,4300.0,12900.0,37500.0,4359.0,23865.0,22.0
58,MINNESOTA,BENTON,27009,CENTRAL,50,2012,4400.0,12700.0,36500.0,4359.0,23865.0,22.0
59,MINNESOTA,BENTON,27009,CENTRAL,50,2013,4700.0,11200.0,35000.0,4166.0,24172.0,22.0
60,MINNESOTA,BENTON,27009,CENTRAL,50,2014,4300.0,11100.0,33500.0,3973.0,24478.0,22.0
61,MINNESOTA,BENTON,27009,CENTRAL,50,2015,4300.0,10900.0,34000.0,3781.0,24785.0,22.0
62,MINNESOTA,BENTON,27009,CENTRAL,50,2016,4300.0,10900.0,35000.0,3588.0,25091.0,22.0
63,MINNESOTA,BENTON,27009,CENTRAL,50,2017,4700.0,10800.0,34500.0,3395.0,25398.0,22.0
64,MINNESOTA,BENTON,27009,CENTRAL,50,2018,4000.0,10300.0,33500.0,3547.0,27255.0,22.0
65,MINNESOTA,BENTON,27009,CENTRAL,50,2019,4000.0,10200.0,33000.0,3700.0,29113.0,22.0
66,MINNESOTA,BENTON,27009,CENTRAL,50,2020,4000.0,10100.0,32500.0,3852.0,30970.0,22.0
67,MINNESOTA,BENTON,27009,CENTRAL,50,2021,3700.0,10300.0,30500.0,4005.0,32828.0,22.0
68,MINNESOTA,BENTON,27009,CENTRAL,50,2022,3900.0,10500.0,31500.0,4157.0,34685.0,22.0
69,MINNESOTA,BENTON,27009,CENTRAL,50,2023,3900.0,10300.0,31000.0,4157.0,34685.0,22.0
70,MINNESOTA,BIG STONE,27011,WEST CENTRAL,40,2010,1600.0,800.0,6000.0,937.0,41005.0,0.0
71,MINNESOTA,BIG STONE,27011,WEST CENTRAL,40,2011,1500.0,800.0,5900.0,937.0,41005.0,0.0
72,MINNESOTA,BIG STONE,27011,WEST CENTRAL,40,2012,1600.0,800.0,5800.0,937.0,41005.0,0.0
73,MINNESOTA,BIG STONE,27011,WEST CENTRAL,40,2013,1700.0,400.0,4600.0,963.0,42221.0,0.0
74,MINNESOTA,BIG STONE,27011,WEST CENTRAL,40,2014,1600.0,400.0,4500.0,988.0,43437.0,0.0
75,MINNESOTA,BIG STONE,27011,WEST CENTRAL,40,2015,1600.0,400.0,6700.0,1014.0,44652.0,0.0
76,MINNESOTA,BIG STONE,27011,WEST CENTRAL,40,2016,1600.0,400.0,8900.0,1039.0,45868.0,0.0
77,MINNESOTA,BIG STONE,27011,WEST CENTRAL,40,2017,2100.0,400.0,11100.0,1065.0,47084.0,0.0
78,MINNESOTA,BIG STONE,27011,WEST CENTRAL,40,2018,2500.0,400.0,13300.0,933.0,46690.0,0.0
79,MINNESOTA,BIG STONE,27011,WEST CENTRAL,40,2019,2600.0,400.0,13200.0,801.0,46296.0,0.0
80,MINNESOTA,BIG STONE,27011,WEST CENTRAL,40,2020,2500.0,400.0,12800.0,670.0,45902.0,0.0
81,MINNESOTA,BIG STONE,27011,WEST CENTRAL,40,2021,2300.0,400.0,12200.0,538.0,45508.0,0.0
82,MINNESOTA,BIG STONE,27011,WEST CENTRAL,40,2022,2500.0,400.0,12500.0,406.0,45114.0,0.0
83,MINNESOTA,BIG STONE,27011,WEST CENTRAL,40,2023,2500.0,400.0,12400.0,406.0,45114.0,0.0
84,MINNESOTA,BLUE EARTH,27013,SOUTH CENTRAL,80,2010,1200.0,1000.0,13900.0,4014.0,554230.0,121084.0
85,MINNESOTA,BLUE EARTH,27013,SOUTH CENTRAL,80,2011,1200.0,1000.0,13700.0,4014.0,554230.0,121084.0
86,MINNESOTA,BLUE EARTH,27013,SOUTH CENTRAL,80,2012,1200.0,1000.0,13400.0,4014.0,554230.0,121084.0
87,MINNESOTA,BLUE EARTH,27013,SOUTH CENTRAL,80,2013,1600.0,700.0,12100.0,4403.0,563299.0,123222.0
88,MINNESOTA,BLUE EARTH,27013,SOUTH CENTRAL,80,2014,1500.0,700.0,11500.0,4792.0,572367.0,125359.0
89,MINNESOTA,BLUE EARTH,27013,SOUTH CENTRAL,80,2015,1500.0,700.0,11700.0,5181.0,581436.0,127497.0
90,MINNESOTA,BLUE EARTH,27013,SOUTH CENTRAL,80,2016,1500.0,600.0,12700.0,5570.0,590504.0,129634.0
91,MINNESOTA,BLUE EARTH,27013,SOUTH CENTRAL,80,2017,1600.0,600.0,12600.0,5959.0,599573.0,131772.0
92,MINNESOTA,BLUE EARTH,27013,SOUTH CENTRAL,80,2018,1300.0,400.0,12200.0,5288.0,613607.0,131772.0
93,MINNESOTA,BLUE EARTH,27013,SOUTH CENTRAL,80,2019,1400.0,400.0,12100.0,4617.0,627641.0,131772.0
94,MINNESOTA,BLUE EARTH,27013,SOUTH CENTRAL,80,2020,1300.0,400.0,11800.0,3945.0,641676.0,131772.0
95,MINNESOTA,BLUE EARTH,27013,SOUTH CENTRAL,80,2021,1200.0,400.0,11200.0,3274.0,655710.0,131772.0
96,MINNESOTA,BLUE EARTH,27013,SOUTH CENTRAL,80,2022,1300.0,400.0,11500.0,2603.0,669744.0,131772.0
97,MINNESOTA,BLUE EARTH,27013,SOUTH CENTRAL,80,2023,1300.0,400.0,11300.0,2603.0,669744.0,131772.0
98,MINNESOTA,BROWN,27015,SOUTH CENTRAL,80,2010,3600.0,5600.0,45000.0,20570.0,218163.0,378325.0
99,MINNESOTA,BROWN,27015,SOUTH CENTRAL,80,2011,3400.0,5600.0,44000.0,20570.0,218163.0,378325.0
100,MINNESOTA,BROWN,27015,SOUTH CENTRAL,80,2012,3500.0,5500.0,43000.0,20570.0,218163.0,378325.0
101,MINNESOTA,BROWN,27015,SOUTH CENTRAL,80,2013,2400.0,4900.0,40500.0,21015.0,231064.0,347667.0
102,MINNESOTA,BROWN,27015,SOUTH CENTRAL,80,2014,2200.0,4900.0,38500.0,21460.0,243965.0,317009.0
103,MINNESOTA,BROWN,27015,SOUTH CENTRAL,80,2015,2200.0,4800.0,39000.0,21904.0,256866.0,286350.0
104,MINNESOTA,BROWN,27015,SOUTH CENTRAL,80,2016,2200.0,4900.0,42500.0,22349.0,269767.0,255692.0
105,MINNESOTA,BROWN,27015,SOUTH CENTRAL,80,2017,2700.0,5200.0,42000.0,22794.0,282668.0,225034.0
106,MINNESOTA,BROWN,27015,SOUTH CENTRAL,80,2018,2600.0,5700.0,42500.0,20531.0,275007.0,200678.0
107,MINNESOTA,BROWN,27015,SOUTH CENTRAL,80,2019,2700.0,5700.0,42000.0,18269.0,267347.0,176322.0
108,MINNESOTA,BROWN,27015,SOUTH CENTRAL,80,2020,2600.0,5600.0,40500.0,16006.0,259686.0,151967.0
109,MINNESOTA,BROWN,27015,SOUTH CENTRAL,80,2021,2400.0,5700.0,38500.0,13744.0,252026.0,127611.0
110,MINNESOTA,BROWN,27015,SOUTH CENTRAL,80,2022,2600.0,5800.0,40000.0,11481.0,244365.0,103255.0
111,MINNESOTA,BROWN,27015,SOUTH CENTRAL,80,2023,2600.0,5700.0,39000.0,11481.0,244365.0,103255.0
112,MINNESOTA,CARLTON,27017,EAST CENTRAL,60,2010,3600.0,1300.0,8600.0,119.0,118.0,11.0
113,MINNESOTA,CARLTON,27017,EAST CENTRAL,60,2011,3400.0,1300.0,8400.0,119.0,118.0,11.0
114,MINNESOTA,CARLTON,27017,EAST CENTRAL,60,2012,3500.0,1300.0,8300.0,119.0,118.0,11.0
115,MINNESOTA,CARLTON,27017,EAST CENTRAL,60,2013,4400.0,1200.0,10500.0,133.0,193.0,18.0
116,MINNESOTA,CARLTON,27017,EAST CENTRAL,60,2014,4000.0,1200.0,10000.0,146.0,267.0,24.0
117,MINNESOTA,CARLTON,27017,EAST CENTRAL,60,2015,4000.0,1200.0,10200.0,160.0,342.0,31.0
118,MINNESOTA,CARLTON,27017,EAST CENTRAL,60,2016,5000.0,1200.0,11100.0,173.0,416.0,37.0
119,MINNESOTA,CARLTON,27017,EAST CENTRAL,60,2017,5400.0,1200.0,10900.0,187.0,491.0,44.0
120,MINNESOTA,CARLTON,27017,EAST CENTRAL,60,2018,5300.0,600.0,10000.0,187.0,405.0,44.0
121,MINNESOTA,CARLTON,27017,EAST CENTRAL,60,2019,5300.0,600.0,9900.0,187.0,319.0,44.0
122,MINNESOTA,CARLTON,27017,EAST CENTRAL,60,2020,5300.0,600.0,9600.0,187.0,232.0,44.0
123,MINNESOTA,CARLTON,27017,EAST CENTRAL,60,2021,4800.0,600.0,9200.0,187.0,146.0,44.0
124,MINNESOTA,CARLTON,27017,EAST CENTRAL,60,2022,5200.0,600.0,9400.0,187.0,60.0,44.0
125,MINNESOTA,CARLTON,27017,EAST CENTRAL,60,2023,5200.0,600.0,9300.0,187.0,60.0,44.0
126,MINNESOTA,CARVER,27019,CENTRAL,50,2010,1500.0,9400.0,28500.0,2941.0,29567.0,121.0
127,MINNESOTA,CARVER,27019,CENTRAL,50,2011,1400.0,9400.0,28500.0,2941.0,29567.0,121.0
128,MINNESOTA,CARVER,27019,CENTRAL,50,2012,1500.0,9400.0,27500.0,2941.0,29567.0,121.0
129,MINNESOTA,CARVER,27019,CENTRAL,50,2013,1500.0,8000.0,23000.0,3184.0,25635.0,116.0
130,MINNESOTA,CARVER,27019,CENTRAL,50,2014,1400.0,8000.0,21500.0,3427.0,21703.0,110.0
131,MINNESOTA,CARVER,27019,CENTRAL,50,2015,1400.0,7800.0,22000.0,3671.0,17772.0,105.0
132,MINNESOTA,CARVER,27019,CENTRAL,50,2016,1400.0,7800.0,24500.0,3914.0,13840.0,99.0
133,MINNESOTA,CARVER,27019,CENTRAL,50,2017,1800.0,7800.0,23500.0,4157.0,9908.0,94.0
134,MINNESOTA,CARVER,27019,CENTRAL,50,2018,2100.0,7500.0,22000.0,3995.0,13075.0,84.0
135,MINNESOTA,CARVER,27019,CENTRAL,50,2019,2100.0,7400.0,22000.0,3832.0,16242.0,74.0
136,MINNESOTA,CARVER,27019,CENTRAL,50,2020,2100.0,7300.0,21500.0,3670.0,19409.0,63.0
137,MINNESOTA,CARVER,27019,CENTRAL,50,2021,1900.0,7500.0,20500.0,3507.0,22576.0,53.0
138,MINNESOTA,CARVER,27019,CENTRAL,50,2022,2000.0,7500.0,21000.0,3345.0,25743.0,43.0
139,MINNESOTA,CARVER,27019,CENTRAL,50,2023,2000.0,7500.0,20500.0,3345.0,25743.0,43.0
140,MINNESOTA,CASS,27021,NORTH CENTRAL,20,2010,11700.0,1200.0,26000.0,512.0,98.0,0.0
141,MINNESOTA,CASS,27021,NORTH CENTRAL,20,2011,11100.0,1200.0,26000.0,512.0,98.0,0.0
142,MINNESOTA,CASS,27021,NORTH CENTRAL,20,2012,11200.0,1200.0,25500.0,512.0,98.0,0.0
143,MINNESOTA,CASS,27021,NORTH CENTRAL,20,2013,9000.0,1100.0,27500.0,512.0,106.0,0.0
144,MINNESOTA,CASS,27021,NORTH CENTRAL,20,2014,8200.0,1100.0,26500.0,512.0,114.0,0.0
145,MINNESOTA,CASS,27021,NORTH CENTRAL,20,2015,8200.0,1100.0,25000.0,512.0,121.0,0.0
146,MINNESOTA,CASS,27021,NORTH CENTRAL,20,2016,8400.0,1000.0,23500.0,512.0,129.0,0.0
147,MINNESOTA,CASS,27021,NORTH CENTRAL,20,2017,9300.0,700.0,22500.0,512.0,137.0,0.0
148,MINNESOTA,CASS,27021,NORTH CENTRAL,20,2018,9300.0,400.0,21000.0,426.0,154.0,0.0
149,MINNESOTA,CASS,27021,NORTH CENTRAL,20,2019,9500.0,400.0,20500.0,341.0,171.0,0.0
150,MINNESOTA,CASS,27021,NORTH CENTRAL,20,2020,9300.0,400.0,20000.0,255.0,188.0,0.0
151,MINNESOTA,CASS,27021,NORTH CENTRAL,20,2021,8600.0,400.0,19100.0,170.0,205.0,0.0
152,MINNESOTA,CASS,27021,NORTH CENTRAL,20,2022,9200.0,400.0,19800.0,84.0,222.0,0.0
153,MINNESOTA,CASS,27021,NORTH CENTRAL,20,2023,9200.0,400.0,19400.0,84.0,222.0,0.0
154,MINNESOTA,CHIPPEWA,27023,WEST CENTRAL,40,2010,0.0,0.0,9000.0,3710.0,50200.0,109546.0
155,MINNESOTA,CHIPPEWA,27023,WEST CENTRAL,40,2011,0.0,0.0,8800.0,3710.0,50200.0,109546.0
156,MINNESOTA,CHIPPEWA,27023,WEST CENTRAL,40,2012,0.0,0.0,17300.0,3710.0,50200.0,109546.0
157,MINNESOTA,CHIPPEWA,27023,WEST CENTRAL,40,2013,0.0,0.0,26000.0,4079.0,50984.0,109546.0
158,MINNESOTA,CHIPPEWA,27023,WEST CENTRAL,40,2014,0.0,0.0,25000.0,4448.0,51768.0,109546.0
159,MINNESOTA,CHIPPEWA,27023,WEST CENTRAL,40,2015,0.0,0.0,25000.0,4818.0,52553.0,109546.0
160,MINNESOTA,CHIPPEWA,27023,WEST CENTRAL,40,2016,0.0,0.0,27500.0,5187.0,53337.0,109546.0
161,MINNESOTA,CHIPPEWA,27023,WEST CENTRAL,40,2017,0.0,0.0,27000.0,5556.0,54121.0,109546.0
162,MINNESOTA,CHIPPEWA,27023,WEST CENTRAL,40,2018,0.0,0.0,22500.0,4650.0,55621.0,109546.0
163,MINNESOTA,CHIPPEWA,27023,WEST CENTRAL,40,2019,0.0,0.0,22500.0,3743.0,57122.0,109546.0
164,MINNESOTA,CHIPPEWA,27023,WEST CENTRAL,40,2020,0.0,0.0,22000.0,2837.0,58622.0,109546.0
165,MINNESOTA,CHIPPEWA,27023,WEST CENTRAL,40,2021,0.0,0.0,21000.0,1930.0,60123.0,109546.0
166,MINNESOTA,CHIPPEWA,27023,WEST CENTRAL,40,2022,0.0,0.0,21500.0,1024.0,61623.0,109546.0
167,MINNESOTA,CHIPPEWA,27023,WEST CENTRAL,40,2023,0.0,0.0,21000.0,1024.0,61623.0,109546.0
168,MINNESOTA,CHISAGO,27025,EAST CENTRAL,60,2010,2500.0,2200.0,10700.0,458.0,563.0,138.0
169,MINNESOTA,CHISAGO,27025,EAST CENTRAL,60,2011,2300.0,2200.0,10500.0,458.0,563.0,138.0
170,MINNESOTA,CHISAGO,27025,EAST CENTRAL,60,2012,2400.0,2200.0,10300.0,458.0,563.0,138.0
171,MINNESOTA,CHISAGO,27025,EAST CENTRAL,60,2013,2600.0,1700.0,10100.0,474.0,662.0,138.0
172,MINNESOTA,CHISAGO,27025,EAST CENTRAL,60,2014,2400.0,1700.0,9600.0,490.0,760.0,138.0
173,MINNESOTA,CHISAGO,27025,EAST CENTRAL,60,2015,2400.0,1700.0,9700.0,506.0,859.0,138.0
174,MINNESOTA,CHISAGO,27025,EAST CENTRAL,60,2016,2400.0,1700.0,10600.0,522.0,957.0,138.0
175,MINNESOTA,CHISAGO,27025,EAST CENTRAL,60,2017,2600.0,1700.0,10600.0,538.0,1056.0,138.0
176,MINNESOTA,CHISAGO,27025,EAST CENTRAL,60,2018,2400.0,1700.0,10100.0,549.0,942.0,129.0
177,MINNESOTA,CHISAGO,27025,EAST CENTRAL,60,2019,2400.0,1700.0,9900.0,560.0,827.0,120.0
178,MINNESOTA,CHISAGO,27025,EAST CENTRAL,60,2020,2400.0,1700.0,9700.0,570.0,713.0,111.0
179,MINNESOTA,CHISAGO,27025,EAST CENTRAL,60,2021,2200.0,1700.0,9200.0,581.0,598.0,102.0
180,MINNESOTA,CHISAGO,27025,EAST CENTRAL,60,2022,2400.0,1800.0,9500.0,592.0,484.0,93.0
181,MINNESOTA,CHISAGO,27025,EAST CENTRAL,60,2023,2400.0,1700.0,9300.0,592.0,484.0,93.0
182,MINNESOTA,CLAY,27027,NORTHWEST,10,2010,4700.0,1800.0,16000.0,1219.0,32825.0,0.0
183,MINNESOTA,CLAY,27027,NORTHWEST,10,2011,4500.0,1800.0,15700.0,1219.0,32825.0,0.0
184,MINNESOTA,CLAY,27027,NORTHWEST,10,2012,4500.0,1800.0,15400.0,1219.0,32825.0,0.0
185,MINNESOTA,CLAY,27027,NORTHWEST,10,2013,4400.0,700.0,10500.0,1175.0,30766.0,0.0
186,MINNESOTA,CLAY,27027,NORTHWEST,10,2014,3900.0,700.0,10000.0,1130.0,28707.0,0.0
187,MINNESOTA,CLAY,27027,NORTHWEST,10,2015,3900.0,700.0,10200.0,1086.0,26648.0,0.0
188,MINNESOTA,CLAY,27027,NORTHWEST,10,2016,4000.0,700.0,11100.0,1041.0,24589.0,0.0
189,MINNESOTA,CLAY,27027,NORTHWEST,10,2017,4300.0,900.0,11000.0,997.0,22530.0,0.0
190,MINNESOTA,CLAY,27027,NORTHWEST,10,2018,4000.0,1000.0,10000.0,873.0,20727.0,0.0
191,MINNESOTA,CLAY,27027,NORTHWEST,10,2019,4100.0,1000.0,9900.0,748.0,18924.0,0.0
192,MINNESOTA,CLAY,27027,NORTHWEST,10,2020,4000.0,1000.0,9600.0,624.0,17121.0,0.0
193,MINNESOTA,CLAY,27027,NORTHWEST,10,2021,3700.0,1000.0,9200.0,499.0,15318.0,0.0
194,MINNESOTA,CLAY,27027,NORTHWEST,10,2022,4000.0,1100.0,9400.0,375.0,13515.0,0.0
195,MINNESOTA,CLAY,27027,NORTHWEST,10,2023,4000.0,1000.0,9300.0,375.0,13515.0,0.0
196,MINNESOTA,CLEARWATER,27029,NORTHWEST,10,2010,8700.0,1000.0,19700.0,0.0,538.0,17.0
197,MINNESOTA,CLEARWATER,27029,NORTHWEST,10,2011,8300.0,1000.0,19400.0,0.0,538.0,17.0
198,MINNESOTA,CLEARWATER,27029,NORTHWEST,10,2012,8400.0,900.0,19000.0,0.0,538.0,17.0
199,MINNESOTA,CLEARWATER,27029,NORTHWEST,10,2013,8900.0,1000.0,18400.0,0.0,538.0,28.0
200,MINNESOTA,CLEARWATER,27029,NORTHWEST,10,2014,8100.0,1000.0,17500.0,0.0,538.0,40.0
201,MINNESOTA,CLEARWATER,27029,NORTHWEST,10,2015,8100.0,1000.0,17800.0,0.0,538.0,51.0
202,MINNESOTA,CLEARWATER,27029,NORTHWEST,10,2016,8100.0,900.0,19400.0,0.0,538.0,63.0
203,MINNESOTA,CLEARWATER,27029,NORTHWEST,10,2017,8900.0,600.0,19100.0,0.0,538.0,74.0
204,MINNESOTA,CLEARWATER,27029,NORTHWEST,10,2018,8900.0,300.0,16500.0,0.0,538.0,74.0
205,MINNESOTA,CLEARWATER,27029,NORTHWEST,10,2019,9000.0,300.0,16300.0,0.0,538.0,74.0
206,MINNESOTA,CLEARWATER,27029,NORTHWEST,10,2020,8900.0,300.0,15900.0,0.0,538.0,74.0
207,MINNESOTA,CLEARWATER,27029,NORTHWEST,10,2021,8100.0,300.0,15100.0,0.0,538.0,74.0
208,MINNESOTA,CLEARWATER,27029,NORTHWEST,10,2022,8800.0,300.0,15600.0,0.0,538.0,74.0
209,MINNESOTA,CLEARWATER,27029,NORTHWEST,10,2023,8800.0,300.0,15300.0,0.0,538.0,74.0
210,MINNESOTA,COOK,27031,NORTHEAST,30,2011,0.0,0.0,0.0,0.0,0.0,0.0
211,MINNESOTA,COOK,27031,NORTHEAST,30,2012,0.0,0.0,0.0,0.0,0.0,0.0
212,MINNESOTA,COOK,27031,NORTHEAST,30,2013,0.0,0.0,0.0,0.0,0.0,0.0
213,MINNESOTA,COOK,27031,NORTHEAST,30,2014,0.0,0.0,0.0,0.0,0.0,0.0
214,MINNESOTA,COOK,27031,NORTHEAST,30,2015,0.0,0.0,0.0,0.0,0.0,0.0
215,MINNESOTA,COOK,27031,NORTHEAST,30,2016,0.0,0.0,0.0,0.0,0.0,0.0
216,MINNESOTA,COOK,27031,NORTHEAST,30,2017,0.0,0.0,0.0,0.0,0.0,0.0
217,MINNESOTA,COOK,27031,NORTHEAST,30,2018,0.0,0.0,100.0,0.0,0.0,0.0
218,MINNESOTA,COOK,27031,NORTHEAST,30,2019,0.0,0.0,100.0,0.0,0.0,0.0
219,MINNESOTA,COOK,27031,NORTHEAST,30,2020,0.0,0.0,100.0,0.0,0.0,0.0
220,MINNESOTA,COOK,27031,NORTHEAST,30,2021,0.0,0.0,100.0,0.0,0.0,0.0
221,MINNESOTA,COOK,27031,NORTHEAST,30,2022,0.0,0.0,100.0,0.0,0.0,0.0
222,MINNESOTA,COOK,27031,NORTHEAST,30,2023,0.0,0.0,100.0,0.0,0.0,0.0
223,MINNESOTA,COTTONWOOD,27033,SOUTHWEST,70,2010,2700.0,1200.0,29500.0,15004.0,235636.0,224209.0
224,MINNESOTA,COTTONWOOD,27033,SOUTHWEST,70,2011,2600.0,1200.0,29500.0,15004.0,235636.0,224209.0
225,MINNESOTA,COTTONWOOD,27033,SOUTHWEST,70,2012,2600.0,1200.0,28500.0,15004.0,235636.0,224209.0
